1.740000000000000213e+01,1.449494895477398293e+00
1.750000000000000000e+01,1.458406892165950541e+00
1.760000000000000142e+01,1.465410075078873220e+00
1.769999999999999929e+01,1.475240442949551811e+00
1.780000000000000071e+01,1.483337653830517411e+00
1.790000000000000213e+01,1.492240938058685407e+00
1.800000000000000000e+01,1.500240890823028250e+00
1.810000000000000142e+01,1.507226523640831095e+00
1.819999999999999929e+01,1.516582215678160317e+00
1.830000000000000071e+01,1.523998800670798959e+00
1.840000000000000213e+01,1.532436186769297493e+00
1.850000000000000000e+01,1.542228220066330646e+00
1.860000000000000142e+01,1.549868859189469594e+00
1.869999999999999929e+01,1.558626249097674998e+00
1.880000000000000071e+01,1.566702406833442751e+00
1.890000000000000213e+01,1.573065466514514732e+00
1.900000000000000000e+01,1.583620753156736782e+00
1.910000000000000142e+01,1.590614015868394127e+00
1.920000000000000284e+01,1.599431688696154152e+00
1.930000000000000071e+01,1.607340110638104891e+00
1.940000000000000213e+01,1.615645573194505413e+00
1.950000000000000000e+01,1.626087338898533075e+00
1.960000000000000142e+01,1.632756083052802509e+00
1.970000000000000284e+01,1.641861140113408890e+00
1.980000000000000071e+01,1.650206483322643081e+00
1.990000000000000213e+01,1.658991752591439717e+00
2.000000000000000000e+01,1.667146404060789289e+00
2.010000000000000142e+01,1.674651249743903447e+00
2.020000000000000284e+01,1.683142213875865378e+00
2.030000000000000071e+01,1.693565489860550555e+00
2.040000000000000213e+01,1.701060402522211357e+00
2.050000000000000000e+01,1.708317897007869401e+00
2.060000000000000142e+01,1.715823991115349445e+00
2.070000000000000284e+01,1.725754138969924689e+00
2.080000000000000071e+01,1.733016611288172193e+00
2.090000000000000213e+01,1.743757443690535869e+00
2.100000000000000000e+01,1.750950592689911822e+00
2.110000000000000142e+01,1.759716178216037541e+00
2.120000000000000284e+01,1.765969109856962094e+00
2.130000000000000071e+01,1.775768283647681578e+00
2.140000000000000213e+01,1.782487114225357994e+00
2.150000000000000000e+01,1.791778823047049274e+00
2.160000000000000142e+01,1.799230446167196851e+00
2.170000000000000284e+01,1.809939153402993162e+00
2.180000000000000071e+01,1.817054284071160097e+00
2.190000000000000213e+01,1.824263984310622311e+00
2.200000000000000000e+01,1.833098089353592197e+00
2.210000000000000142e+01,1.841375659411410570e+00
2.220000000000000284e+01,1.848848732315843790e+00
2.230000000000000071e+01,1.858028655561894560e+00
2.240000000000000213e+01,1.865436100101179218e+00
2.250000000000000000e+01,1.875644682695171594e+00
2.260000000000000142e+01,1.883252465140565768e+00
2.270000000000000284e+01,1.892241127051718319e+00
2.280000000000000071e+01,1.898370849203403266e+00
2.290000000000000213e+01,1.909411862391023673e+00
2.300000000000000000e+01,1.917690681648373419e+00
2.310000000000000142e+01,1.924493529805588077e+00
2.320000000000000284e+01,1.934169855615454292e+00
2.330000000000000071e+01,1.942404897798724273e+00
2.340000000000000213e+01,1.951187651391438793e+00
2.350000000000000000e+01,1.958611512626279083e+00
2.360000000000000142e+01,1.966062753347721959e+00
2.370000000000000284e+01,1.973714722712690106e+00
2.380000000000000071e+01,1.984261534246279490e+00
2.390000000000000213e+01,1.992031416484829842e+00
2.400000000000000000e+01,2.000423630110547801e+00
2.410000000000000142e+01,2.007982026990880797e+00
2.420000000000000284e+01,2.017127730928777840e+00
2.430000000000000071e+01,2.024356737468047118e+00
2.440000000000000213e+01,2.035252950261283278e+00
2.450000000000000000e+01,2.042641712708304524e+00
2.460000000000000142e+01,2.050130522464773009e+00
2.470000000000000284e+01,2.057333641936363477e+00
2.480000000000000071e+01,2.067849631012311562e+00
2.490000000000000213e+01,2.073611476728362657e+00
2.500000000000000000e+01,2.082419511007779889e+00
2.510000000000000142e+01,2.094240245934303690e+00
2.520000000000000284e+01,2.099775376777645697e+00
2.530000000000000071e+01,2.108510250371544270e+00
2.540000000000000213e+01,2.117240314764264220e+00
2.550000000000000000e+01,2.123769613048318128e+00
2.560000000000000142e+01,2.133717359917874923e+00
2.570000000000000284e+01,2.142134264758848605e+00
2.580000000000000071e+01,2.150406264977008597e+00
2.590000000000000213e+01,2.159009635987847009e+00
2.600000000000000000e+01,2.168614218155472617e+00
2.610000000000000142e+01,2.174416265912956447e+00
2.620000000000000284e+01,2.184063268648909428e+00
2.630000000000000071e+01,2.190408986953343184e+00
2.640000000000000213e+01,2.200106338488670321e+00
2.650000000000000000e+01,2.209411466327825035e+00
2.660000000000000142e+01,2.216775302142868664e+00
2.670000000000000284e+01,2.225681996829436127e+00
2.680000000000000071e+01,2.232180612272347098e+00
2.690000000000000213e+01,2.241594034991403639e+00
2.700000000000000000e+01,2.250102348996485979e+00
2.710000000000000142e+01,2.259142872286153736e+00
2.720000000000000284e+01,2.267261726289079959e+00
2.730000000000000071e+01,2.273705816400137802e+00
2.740000000000000213e+01,2.283201380821020976e+00
2.750000000000000000e+01,2.291223594510812145e+00
2.760000000000000142e+01,2.299785370689343633e+00
2.770000000000000284e+01,2.308409627502614470e+00
2.780000000000000071e+01,2.317470565105983482e+00
2.790000000000000213e+01,2.324566764503297023e+00
2.800000000000000000e+01,2.334468625036363321e+00
2.810000000000000142e+01,2.342621056216079189e+00
2.820000000000000284e+01,2.349797280814198697e+00
2.830000000000000071e+01,2.358361777655404889e+00
2.840000000000000213e+01,2.366058299178107394e+00
2.850000000000000000e+01,2.375890705256264557e+00
2.860000000000000142e+01,2.382696929112404050e+00
2.870000000000000284e+01,2.390492519349519451e+00
2.880000000000000071e+01,2.399764554195149113e+00
2.890000000000000213e+01,2.407613648261553774e+00
2.900000000000000000e+01,2.418008789873486553e+00
2.910000000000000142e+01,2.426477048060943886e+00
2.920000000000000284e+01,2.432748465240544444e+00
2.930000000000000071e+01,2.439905910627440999e+00
2.940000000000000213e+01,2.451286265285306243e+00
2.950000000000000000e+01,2.458192824206894667e+00
2.960000000000000142e+01,2.467657186841236694e+00
2.970000000000000284e+01,2.474461284666072292e+00
2.980000000000000071e+01,2.484084155676486549e+00
2.990000000000000213e+01,2.491522650577378428e+00
3.000000000000000000e+01,2.500497571146182985e+00
3.010000000000000142e+01,2.509657199377925529e+00
3.020000000000000284e+01,2.517166386929178046e+00
3.030000000000000071e+01,2.526097788572187142e+00
3.040000000000000213e+01,2.533447533316393496e+00
3.050000000000000000e+01,2.542565893890243345e+00
3.060000000000000142e+01,2.548830746066528263e+00
3.070000000000000284e+01,2.558957961165085671e+00
3.080000000000000071e+01,2.564698857031816992e+00
3.090000000000000213e+01,2.574983965610154524e+00
3.100000000000000000e+01,2.583261558588545448e+00
3.110000000000000142e+01,2.591514645220560631e+00
3.120000000000000284e+01,2.598534177365783737e+00
3.130000000000000071e+01,2.608796835238659906e+00
3.140000000000000213e+01,2.615938291035389884e+00
3.150000000000000000e+01,2.625576301802378332e+00
3.160000000000000142e+01,2.633991740712141372e+00
3.170000000000000284e+01,2.641754794901672199e+00
3.180000000000000071e+01,2.649283882493965514e+00
3.190000000000000213e+01,2.657883945528761060e+00
3.200000000000000000e+01,2.666534473224929869e+00
3.210000000000000142e+01,2.675780921263389622e+00
3.220000000000000284e+01,2.683770749363604935e+00
3.230000000000000426e+01,2.691028417006683604e+00
3.239999999999999858e+01,2.699121514370757424e+00
3.250000000000000000e+01,2.707466025813321409e+00
3.260000000000000142e+01,2.717061255044991075e+00
3.270000000000000284e+01,2.725021966729514578e+00
3.280000000000000426e+01,2.733264718957644224e+00
3.289999999999999858e+01,2.742052969979222876e+00
3.300000000000000000e+01,2.750568158241982086e+00
3.310000000000000142e+01,2.760044492867648636e+00
3.320000000000000284e+01,2.767497232214974900e+00
3.330000000000000426e+01,2.773518288301223045e+00
3.339999999999999858e+01,2.784040952576516403e+00
3.350000000000000000e+01,2.790741372735371151e+00
3.360000000000000142e+01,2.798245314437467268e+00
3.370000000000000284e+01,2.809512731316288203e+00
3.380000000000000426e+01,2.817974552643078834e+00
3.389999999999999858e+01,2.824427398142576262e+00
3.400000000000000000e+01,2.832793894737864360e+00
3.410000000000000142e+01,2.842301607924373474e+00
3.420000000000000284e+01,2.850099627903109667e+00
3.430000000000000426e+01,2.858213647698263582e+00
3.439999999999999858e+01,2.866991740337305306e+00
3.450000000000000000e+01,2.874243915576417674e+00
3.460000000000000142e+01,2.882921560026937779e+00
3.470000000000000284e+01,2.892026116892372212e+00
3.480000000000000426e+01,2.900841216666997013e+00
3.489999999999999858e+01,2.907828145006367215e+00
3.500000000000000000e+01,2.917070337259353163e+00
3.510000000000000142e+01,2.925745741817356027e+00
3.520000000000000284e+01,2.932787885312392095e+00
3.530000000000000426e+01,2.942434773364610567e+00
3.539999999999999858e+01,2.950077180945096522e+00
3.550000000000000000e+01,2.959969180569222313e+00
3.560000000000000142e+01,2.967044104162906315e+00
3.570000000000000284e+01,2.975668219781828050e+00
3.580000000000000426e+01,2.983311809735726960e+00
3.589999999999999858e+01,2.992944230444155806e+00
3.600000000000000000e+01,2.999952527124307267e+00
3.610000000000000142e+01,3.005852257511204328e+00
3.620000000000000284e+01,3.016924369013401108e+00
3.630000000000000426e+01,3.024882135915349490e+00
3.639999999999999858e+01,3.033389825467572187e+00
3.650000000000000000e+01,3.042258279321014225e+00
3.660000000000000142e+01,3.050590749714789052e+00
3.670000000000000284e+01,3.057168618933770343e+00
3.680000000000000426e+01,3.065567763219949171e+00
3.689999999999999858e+01,3.075419527415723220e+00
3.700000000000000000e+01,3.083018834309790179e+00
3.710000000000000142e+01,3.091254339276766849e+00
3.720000000000000284e+01,3.100024475955340364e+00
3.730000000000000426e+01,3.108559702610253161e+00
3.739999999999999858e+01,3.115986495666142275e+00
3.750000000000000000e+01,3.126416218850521567e+00
3.760000000000000142e+01,3.133786304364734931e+00
3.770000000000000284e+01,-3.139639598345612015e+00
3.780000000000000426e+01,-3.133732317058042671e+00
3.789999999999999858e+01,-3.125591829758392226e+00
3.800000000000000000e+01,-3.116845999659251465e+00
3.810000000000000142e+01,-3.109591500194955671e+00
3.820000000000000284e+01,-3.099728508140837224e+00
3.830000000000000426e+01,-3.092490488492045220e+00
3.840000000000000568e+01,-3.083525446819253446e+00
3.850000000000000000e+01,-3.074118265025640451e+00
3.860000000000000142e+01,-3.066035968112106769e+00
3.870000000000000284e+01,-3.059296993077659010e+00
3.880000000000000426e+01,-3.049911397031665139e+00
3.890000000000000568e+01,-3.041854561384516487e+00
3.900000000000000000e+01,-3.033179386993087867e+00
3.910000000000000142e+01,-3.025535446917840599e+00
3.920000000000000284e+01,-3.016637054714325750e+00
3.930000000000000426e+01,-3.008210102658881890e+00
3.940000000000000568e+01,-3.001048363822384157e+00
3.950000000000000000e+01,-2.991097718602124367e+00
3.960000000000000142e+01,-2.983270724025789633e+00
3.970000000000000284e+01,-2.974641258812581679e+00
3.980000000000000426e+01,-2.966075024070813360e+00
3.990000000000000568e+01,-2.958934007311608827e+00
4.000000000000000000e+01,-2.964527636905985641e+00
4.010000000000000142e+01,-2.969797294309104885e+00
4.020000000000000284e+01,-2.977015458266092818e+00
4.030000000000000426e+01,-2.982224405724827054e+00
4.040000000000000568e+01,-2.989120247737993008e+00
4.050000000000000000e+01,-2.995017545321557950e+00
4.060000000000000142e+01,-3.001588523818037757e+00
4.070000000000000284e+01,-3.008856354658849153e+00
4.080000000000000426e+01,-3.014111944434553880e+00
4.090000000000000568e+01,-3.021618899818817372e+00
4.100000000000000000e+01,-3.025843311399118996e+00
4.110000000000000142e+01,-3.032872859854970571e+00
4.120000000000000284e+01,-3.039465189495081265e+00
4.130000000000000426e+01,-3.047279267049095353e+00
4.140000000000000568e+01,-3.052407489939358509e+00
4.150000000000000000e+01,-3.057893303137544372e+00
4.160000000000000142e+01,-3.064225771380637564e+00
4.170000000000000284e+01,-3.070001457636669873e+00
4.180000000000000426e+01,-3.076720054009432381e+00
4.190000000000000568e+01,-3.083025369436924290e+00
4.200000000000000000e+01,-3.088051940890991443e+00
4.210000000000000142e+01,-3.094423759901400395e+00
4.220000000000000284e+01,-3.102595934118365761e+00
4.230000000000000426e+01,-3.109201098648615602e+00
4.240000000000000568e+01,-3.113704711441745765e+00
4.250000000000000000e+01,-3.119224276792809114e+00
4.260000000000000142e+01,-3.127547812727531795e+00
4.270000000000000284e+01,-3.131906413960764191e+00
4.280000000000000426e+01,-3.140065869910136254e+00
4.290000000000000568e+01,3.137348383206690183e+00
4.300000000000000000e+01,3.132864178632031926e+00
4.310000000000000142e+01,3.124315874418197136e+00
4.320000000000000284e+01,3.117670207200873289e+00
4.330000000000000426e+01,3.112920222712338703e+00
4.340000000000000568e+01,3.107067592141001366e+00
4.350000000000000000e+01,3.100909627937967539e+00
4.360000000000000142e+01,3.093996219427499028e+00
4.370000000000000284e+01,3.088647079414194696e+00
4.380000000000000426e+01,3.081715348379199693e+00
4.390000000000000568e+01,3.075761140836430485e+00
4.400000000000000000e+01,3.068130247016979784e+00
4.410000000000000142e+01,3.063566368915582760e+00
4.420000000000000284e+01,3.057365483183337229e+00
4.430000000000000426e+01,3.049572621924762750e+00
4.440000000000000568e+01,3.043855026214745241e+00
4.450000000000000000e+01,3.037561368092754677e+00
4.460000000000000142e+01,3.031310123817583246e+00
4.470000000000000284e+01,3.026757389893801165e+00
4.480000000000000426e+01,3.019720082479818934e+00
4.490000000000000568e+01,3.013038648711668266e+00
4.500000000000000000e+01,3.005834625346484490e+00
4.510000000000000142e+01,3.000060310565618504e+00
4.520000000000000284e+01,2.992871510986737871e+00
4.530000000000000426e+01,2.988471147229668556e+00
4.540000000000000568e+01,2.982595997175549574e+00
4.550000000000000000e+01,2.976426212484367451e+00
4.560000000000000142e+01,2.969464081521105747e+00
4.570000000000000284e+01,2.963264959168128598e+00
4.580000000000000426e+01,2.956322983302818841e+00
4.590000000000000568e+01,2.951229583102211063e+00
4.600000000000000000e+01,2.945207889987668359e+00
4.610000000000000142e+01,2.937789595834446210e+00
4.620000000000000284e+01,2.931434396039962031e+00
4.630000000000000426e+01,2.924549901923665374e+00
4.640000000000000568e+01,2.917542942606158984e+00
4.650000000000000000e+01,2.911317899499258122e+00
4.660000000000000142e+01,2.907256044740817114e+00
4.670000000000000284e+01,2.899215021431288619e+00
4.680000000000000426e+01,2.892474156989025769e+00
4.690000000000000568e+01,2.887191497874995960e+00
4.700000000000000000e+01,2.881841098307707405e+00
4.710000000000000142e+01,2.875872980064011042e+00
4.720000000000000284e+01,2.867355536675920025e+00
4.730000000000000426e+01,2.863680670995802480e+00
4.740000000000000568e+01,2.855094435377722561e+00
4.750000000000000000e+01,2.849323467006419364e+00
4.760000000000000142e+01,2.843029149469012307e+00
4.770000000000000284e+01,2.836837710762063924e+00
4.780000000000000426e+01,2.831903916242369590e+00
4.790000000000000568e+01,2.823916522210059732e+00
4.800000000000000000e+01,2.818486679997702193e+00
4.810000000000000142e+01,2.811190335525291406e+00
4.820000000000000284e+01,2.806434313464112762e+00
4.830000000000000426e+01,2.800034333591168156e+00
4.840000000000000568e+01,2.792544677997968350e+00
4.850000000000000000e+01,2.788315666087829658e+00
4.860000000000000142e+01,2.782127867153084466e+00
4.870000000000000284e+01,2.774212168013935553e+00
4.880000000000000426e+01,2.768318982318254129e+00
4.890000000000000568e+01,2.762341821172487499e+00
4.900000000000000000e+01,2.757085563853541643e+00
4.910000000000000142e+01,2.748445546580653875e+00
4.920000000000000284e+01,2.744078229818990078e+00
4.930000000000000426e+01,2.737954354580914629e+00
4.940000000000000568e+01,2.731692720524906637e+00
4.950000000000000000e+01,2.725950151529076937e+00
4.960000000000000142e+01,2.717888455129040981e+00
4.970000000000000284e+01,2.715327231915231287e+00
4.980000000000000426e+01,2.705514954686807361e+00
4.990000000000000568e+01,2.699214026090828611e+00
5.000000000000000000e+01,2.692501477112122288e+00
5.010000000000000142e+01,2.687366964126252533e+00
5.020000000000000284e+01,2.680607290963907374e+00
5.030000000000000426e+01,2.673579237381799700e+00
5.040000000000000568e+01,2.670493664233159592e+00
5.050000000000000000e+01,2.663970338440253549e+00
5.060000000000000142e+01,2.655949747928227023e+00
5.070000000000000284e+01,2.650594570997794275e+00
5.080000000000000426e+01,2.645092722557453424e+00
5.090000000000000568e+01,2.637606047518270547e+00
5.100000000000000000e+01,2.632082635641612267e+00
5.110000000000000142e+01,2.625537170131992504e+00
5.120000000000000284e+01,2.619411378354353559e+00
5.130000000000000426e+01,2.611921763041760602e+00
5.140000000000000568e+01,2.606412588250428541e+00
5.150000000000000000e+01,2.599461611732788668e+00
5.160000000000000142e+01,2.593170000548427723e+00
5.170000000000000284e+01,2.586339584980721806e+00
5.180000000000000426e+01,2.580713169413320962e+00
5.190000000000000568e+01,2.577153635279201271e+00
5.200000000000000000e+01,2.567976738374380563e+00
5.210000000000000142e+01,2.562201291084446275e+00
5.220000000000000284e+01,2.557520877896679146e+00
5.230000000000000426e+01,2.550049008781985371e+00
5.240000000000000568e+01,2.543783966219658410e+00
5.250000000000000000e+01,2.537971788433342368e+00
5.260000000000000142e+01,2.532492015229958593e+00
5.270000000000000284e+01,2.523487018918692204e+00
5.280000000000000426e+01,2.519506076091620361e+00
5.290000000000000568e+01,2.512874205271657502e+00
5.300000000000000000e+01,2.506409234323355051e+00
5.310000000000000142e+01,2.500645824323490807e+00
5.320000000000000284e+01,2.493525138358365645e+00
5.330000000000000426e+01,2.488112520193120236e+00
5.340000000000000568e+01,2.481895621863207779e+00
5.350000000000000000e+01,2.475607198565966893e+00
5.360000000000000142e+01,2.470072031491741704e+00
5.370000000000000284e+01,2.463983439365583283e+00
5.380000000000000426e+01,2.456186844842025430e+00
5.390000000000000568e+01,2.449695673610650548e+00
5.400000000000000000e+01,2.444563099695513664e+00
5.410000000000000142e+01,2.436741974213609829e+00
5.420000000000000284e+01,2.431389669251838637e+00
5.430000000000000426e+01,2.426214173454044332e+00
5.440000000000000568e+01,2.418404084834190559e+00
5.450000000000000000e+01,2.413415488220630234e+00
5.460000000000000142e+01,2.406051574427003903e+00
5.470000000000000284e+01,2.398844167983842368e+00
5.480000000000000426e+01,2.393452212043496008e+00
5.490000000000000568e+01,2.388449438719553175e+00
5.500000000000000000e+01,2.381166471789707639e+00
5.510000000000000142e+01,2.374875469765246105e+00
5.520000000000000284e+01,2.367254477757032127e+00
5.530000000000000426e+01,2.361784934572811245e+00
5.540000000000000568e+01,2.354813053866927408e+00
5.550000000000000000e+01,2.349601437654460057e+00
5.560000000000000142e+01,2.344194465219080037e+00
5.570000000000000284e+01,2.337248094867166781e+00
5.580000000000000426e+01,2.331975458909644416e+00
5.590000000000000568e+01,2.326177904847377409e+00
5.600000000000000000e+01,2.318235819099712547e+00
5.610000000000000142e+01,2.312745730067214733e+00
5.620000000000000284e+01,2.307208836969341093e+00
5.630000000000000426e+01,2.301190071721003427e+00
5.640000000000000568e+01,2.293798974957288905e+00
5.650000000000000000e+01,2.287845276658291738e+00
5.660000000000000142e+01,2.280382734817042678e+00
5.670000000000000284e+01,2.272768724530647599e+00
5.680000000000000426e+01,2.268188447361765281e+00
5.690000000000000568e+01,2.263248814135714770e+00
5.700000000000000000e+01,2.257559911984652334e+00
5.710000000000000142e+01,2.249074755875142273e+00
5.720000000000000284e+01,2.243405721478128445e+00
5.730000000000000426e+01,2.237811088955865113e+00
5.740000000000000568e+01,2.231688934385831935e+00
5.750000000000000000e+01,2.224024916529444340e+00
5.760000000000000142e+01,2.219300281890710824e+00
5.770000000000000284e+01,2.212137984524525702e+00
5.780000000000000426e+01,2.205140021304484943e+00
5.790000000000000568e+01,2.200197058675955386e+00
5.800000000000000000e+01,2.195099641676514945e+00
